pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107
USinfTw18.2	0.206770862108	-0.179023024217	-0.0282675242541	-0.202473354566	-0.0592735794727	-0.0634049773273	0.0436787782787	0.0425942217554	-0.0977781183171	0.0523801814858	0.0118914218619	0.0438523212063	-0.110678355404	0.118505016463	0.0323496593364	0.0183570592273	0.037417574047	0.112054285235	-0.0319035281138	0.0634522195485	0.0182907032338	-0.00103785626743	0.0544766512128	0.0109835143376	-0.0549500330926	0.0286360496558	0.0176375457701	-0.0254121412212	-0.004261191751	0.0134107266781	-0.0201405518573	-0.00945085776951	-0.0231679402169	-0.01600764226	-0.0474117831246	0.0329711196033	-0.0192235759852	0.000439570170809	-0.006925054561	0.0149041960425	0.0515406346435	0.00915864484954	-0.00521692567022	-0.0150176293763	-0.0354232967993	-0.0377115908872	0.0147250688838	-0.013681290795	-0.00429329033327	0.053286413024	0.0115434937162	-0.030220138268	-0.0196312926015	0.0327130922072	-0.0203065854062	-0.0252186352837	-0.0531420271053	0.0416336231955	0.0385912555928	-0.0196212694763	0.0540306894715	-0.0246956728299	-0.00645208365318	0.0464988686325	0.0304816605679	0.0245908372283	0.0211283035823	0.0311418760658	-0.00196124931328	-0.0157553699886	0.00777245213559	0.0245420979289	-0.0296225303203	0.00998525498796	0.00186715984191	-0.0105993891754	0.00214197984749	-0.00433626471645	-0.021379124643	0.0145357614703	-0.00489137616229	0.00196700848893	0.0102340487033	-0.01564526232	-0.0142621619794	-0.000689337052314	-0.0117068507593	0.00128852078595	0.00327671032368	-0.00415615462178	0.00175674255843	0.00717672624345	0.00305387266734	-0.00418135813149	-0.0188274939503	-0.0104322985786	0.00563672222763	-0.00420737089899	-0.00502999327146	-0.000104363289917	0.000418838775521	0.00682170707708	-0.00202041254804	0.0014369687345	-0.00139401294108	-0.00034962980742	4.94266401183e-09
USinfTw19.1	0.480814414132	0.164971507024	-0.124348182756	0.101338236451	0.0815095155731	0.107868379787	0.199065578981	-0.0724123458946	-0.153954222227	-0.135202945527	-0.0269196534513	0.0609405006337	0.00908752235824	-0.0283843498647	0.097211285044	-0.0370151144932	0.0524928267346	-0.067772881388	-0.00407602752526	-0.0707070501171	-0.00283949893677	-0.0115881342878	0.0513549319694	-0.0129530901831	-0.0281813501194	0.0434597079394	-0.0506793370053	-0.0746842232332	-0.010463259174	-0.0124617098938	-0.0062323984545	0.0229887278721	0.0368931359743	-0.0535941219338	-0.0140884322004	-0.0427275295317	0.0255767007577	-0.00173510268165	0.00908949789387	0.00433139325308	0.0118516571221	0.00286852736637	0.0179709497716	-0.0159811167384	0.0134903798989	0.00532105017411	0.0526136633571	0.0135796813062	-0.00164301882606	-0.0111789115493	0.0338280058745	-0.0251703181965	-0.00252138842051	0.00355260504092	-0.0190985595299	0.0139855986026	-0.0101635449854	-0.00979031504226	-0.0301225186434	-0.0177439895994	0.020835091455	-0.0103046717471	0.0348303872849	-0.00625161812991	-0.00138320725697	0.0142164148201	0.0123700223345	-0.0109223877343	0.00150610357996	-0.0132203617871	-0.0116635583944	0.00459279243069	0.00178428484887	-0.0146692301421	0.0238793956288	0.01576112767	-0.0384697812635	0.0217402783829	-0.0217074266597	0.0181603699844	6.11335355962e-05	-0.016119526779	-0.00480955780199	0.0118682373148	-0.0283848749125	0.000468583789983	0.015521776836	0.0164968254783	-0.0138136916294	0.0163727173723	-0.00355012742468	-0.00915178168131	-0.0234561401515	-0.00839855060776	0.00596801642979	0.00843681244443	-0.00610653506466	-0.0117769198602	0.0154288392739	0.0012559371284	0.000262595197873	-0.00320297134491	-0.00432784574078	0.000188883811614	-0.00362684573025	0.00120336934256	4.94266401182e-09
USinfTw19.2	0.50946894715	0.184459020626	-0.0974176347459	0.124085444406	0.121462306221	0.0965194394622	0.238330576289	-0.109535081217	-0.1043748311	-0.126443382596	0.00247728311766	0.0509086586293	0.0482450288072	-0.0178881205738	0.024035401124	0.0177965914357	0.00343054071302	-0.0628273459175	0.0124702919317	-0.0856479992494	-0.0447715701638	-0.002140537759	0.0250064962552	0.047861798914	-0.0444632505708	0.0693167483218	-0.0344054435686	-0.0805376736878	-0.0267608775822	0.0117272172643	0.00842472033158	0.0452762766589	0.0386940118805	-0.071925654018	0.0227268269931	-0.0197681168817	-0.00431634994974	0.0121584213964	-0.0172986956418	0.0222737158906	0.0269314703228	0.0311137599098	0.00985961213446	-0.0186741813314	0.0189765534359	-0.00937252601648	0.0109450404825	0.00270683796076	0.0278568488085	-0.0026365595764	0.00384841842554	-0.000925784958663	0.0385835054236	-0.0192905199088	0.00764563702299	-0.00907902473343	-0.0323210509191	-0.00983257929778	0.0206931396412	0.0051220996792	0.00399734985143	-0.00279327684286	-0.0278967335568	-0.00475961765792	-0.00183250474257	0.01509889284	0.00267047020454	0.00344161881937	0.0176124460935	0.00219501683374	0.00250883818531	-0.0063879564601	0.000550097491665	0.0205023557003	-0.0183602873603	0.0104552256668	0.0222285074877	-0.00833190398738	0.0107490120775	-0.0274593471506	-0.00385386767651	0.0230338088289	0.00108475802805	-0.0170914749222	0.0229130470859	0.0074372335654	-0.0266648769521	-0.023612205466	0.00912001398309	-0.0179050397003	0.0276649342673	0.00599874520949	0.0142414638753	0.00458651187296	0.0151590981138	-0.00938687095292	0.00396865601097	0.00291379527809	-0.00483357965511	0.00432526705127	0.00614280558924	-0.00199869848536	0.00525925223405	-0.000983526577191	0.00357307646741	-0.0016989160938	4.94266401183e-09
USinfTw2.1	0.230067329856	0.553127466499	-0.0462422992222	0.279248472499	0.115735832235	-0.164884953245	-0.046312230983	0.0710734822322	0.15092594424	0.158781249536	-0.018487479206	-0.0215871664688	-0.00822964936179	-0.005913732764	-0.0536654002559	0.104892480697	0.00659779345878	0.091059451761	0.0105303010369	0.0101338133972	0.138857716967	0.0538474136781	0.0473959285705	0.0350098093071	0.0257113981088	0.0318805876518	-0.0855326240244	-0.0245481694873	0.0317280907238	-0.00876353782237	-0.0592519334137	0.0408796064378	-0.0357889570058	-0.0376906022953	-0.0126258839848	-0.0888305614673	0.0449022441204	0.00310018948066	0.00786651254682	-0.038788103984	-0.0118864181079	0.00539326943047	-0.000581687952386	0.0305872230497	-0.0430635766081	0.0109527044038	0.0388111168063	-0.0141467988482	-0.0144816357032	0.0255716527549	0.0301982011513	0.0259725049992	-0.0184604256287	-0.0276267112739	-0.0166008143881	0.00315185609093	-0.00685504899472	0.00727813155188	-0.0302568329386	-0.0271834722683	-0.0205172159722	0.00670359241727	-0.00168765250215	-0.0182214634456	0.0366953489222	-0.00956014099368	-0.0156972109513	-0.0292644277844	0.00642586435373	-0.00278491620432	-0.0114540171831	0.0249275386297	-0.0167584397283	0.0127216902351	-0.00382376433288	0.0100523772785	-0.000913480898508	0.00706493571079	0.00540754852911	-0.0171468821487	0.00571173058598	0.000162969894257	-0.00342795340371	-0.019631150831	0.00416375880387	-0.00569795353548	-0.00416333401275	0.00433312592812	-0.000931711755785	-0.00690811626613	-0.00179557294077	-0.00806468829069	-0.005147801376	-0.00315604519305	-0.00402528888865	0.000214339676212	-0.00343374260485	-0.0014521723749	-0.00721054643798	-0.00334963740762	0.00190199785686	0.00447759217447	0.00530980156391	0.00285600807689	0.000185879401902	-0.000381520578552	4.94266401183e-09
USinfTw2.2	0.241378377241	0.500042341374	-0.0970730951487	0.286067642796	0.105533179822	-0.0200698021071	0.0778045080581	0.0304485591085	0.16678207823	0.102309760773	0.00287427673701	0.0432039724949	-0.0267277800159	0.0037378632537	0.0698074878421	0.0465248319343	-0.0181981855332	0.115749176557	-0.0649197249841	0.00157293415752	0.0358619693402	0.0885059050457	0.00201502402848	0.0526850840105	-0.0857302442627	-0.0527841636693	-0.0246532168851	-0.0326706593193	-0.00982177363214	0.0414328758072	-0.00328323542662	0.0840539428502	-0.0184239567313	-0.00543905008329	-0.0122889106883	-0.00497679437437	0.0375503649792	-0.0287346658182	-0.0202374244043	0.045150128628	0.0370128486536	-0.0352052661777	0.0765033342182	0.00281053798799	0.0578834710708	0.0191239994742	-0.0296591505619	0.0147239596891	-0.00326480572856	-0.0083865159553	-0.0258795214764	-0.0119213420206	0.0181546270028	0.0171227586502	0.0170572551495	-0.00968706934303	0.00798572860914	-0.00888456395164	0.0103355019472	0.00726812554801	0.0208931315642	-0.00139361489267	0.0205320516477	0.0162626550308	-0.0197820494358	-0.0149607090872	0.023712739555	0.0215606071548	-0.0344750565343	0.0254681438499	0.010264436345	-0.033254638966	0.0129871862566	-0.00905589331199	-0.00237600543058	-0.0238698909547	0.00547654735004	-0.0095376124159	0.0021924912588	0.0122174942446	-0.00846014183062	-0.00097812489186	0.0135362652856	0.020050998588	0.000326613003781	-0.0075104571763	0.00915264741946	-0.00202180668402	-0.0011435453222	0.00149827458418	-0.013385896709	0.00999840613479	0.00315230783138	-0.00192362462987	0.00359623657695	-0.000537944247549	0.0100601737209	0.0110130693994	-0.00239480535486	0.00267263324493	-0.00103670697614	-0.00609923899844	-0.00498592624785	-0.00246366193907	-0.000657413141111	0.000355633122391	4.94266401182e-09
USinfTw15.2	-0.087968392068	-0.145422985078	-0.189835519481	-0.221944333481	0.0161531896476	0.0663257083365	0.0225557300098	-0.0306659627259	0.0130982170357	0.0579383858569	-0.053989980184	0.0595966653321	0.0752104847672	-0.100860306936	-0.133065904221	-6.08326094797e-05	-0.0413427811859	0.0739858524155	-0.018841796797	0.0189541894534	-0.00778708383971	-0.0147591835772	-0.00487585345271	0.0261252209458	0.045480705327	0.0390974110795	-0.0100766732529	0.00592646758867	0.0123731337795	0.0354666152187	-0.00605284461284	-0.00654536861349	-0.0373415588683	0.000772919364381	0.0324604411287	-0.0338846275638	0.0618498557388	0.00746382674721	-0.0525718241357	0.0264499824928	-0.0290528184685	0.00535159440778	0.0341398879801	-0.0350654580522	-0.0130279157696	-0.0188990533747	0.00159450343794	0.00732410604147	0.00950009467331	-0.00680324430952	-0.00997532138125	-0.0113069274723	-0.00333267502403	-0.00555413060908	0.0126283801432	0.0209302781721	0.013519772308	0.0296070227798	0.0429127208932	0.0171012192666	-0.00263462812669	0.0403300362429	0.0302511566926	-0.0138239039844	-0.0261493292923	0.0208152871223	0.0112243132405	-8.89121153649e-05	0.00800987303261	-0.0300802677076	-0.0260097929562	0.00337406418002	0.0286520530399	0.0283568872505	0.0202819445741	-0.00213957625793	-0.0117119105564	-0.0198592990401	-0.0073088226397	0.00392243079511	-0.00593854169917	-0.00500698122013	-0.005927218345	-0.0142170374517	-0.0263422147612	-0.0119151507978	-0.00541273902988	0.0206755955654	-0.00194777623687	0.00708228919748	0.0196354805766	0.00846412877857	0.0211885343263	0.00362273413195	-0.00968980165719	-0.00510476273987	0.00171135816278	0.00743357813218	0.00595402983249	-0.0201322144522	0.0030758392896	-0.0101490602114	0.00448582298043	-0.00190250699798	-0.00233211804364	0.000653946708166	4.94266401183e-09
USinfTw17.1	-0.275933767708	-0.0820962788598	-0.143522375098	-0.120397703105	-0.0516437651808	0.143237727362	-0.13862667251	-0.0281641125378	-0.0114339272958	-0.0452189631605	-0.0580788353805	0.118879089092	0.0807907073738	-0.0112860821605	-0.0432108033484	0.162811122686	0.00303957854996	0.0460273043085	0.025502484821	0.0215402313725	-0.0715596913682	0.0369822219771	-0.0439165034664	-0.105687781275	-0.0846805050318	0.00844166889824	-0.0359712772209	0.0594310447665	0.0189424832319	0.0885369450442	-0.0458455620395	0.0227304213415	-0.0215362117679	0.0435179519218	0.0479918014238	-0.0295387165117	0.0416297140161	0.00943080799069	0.0532479817799	0.0196865077596	0.0436003238138	-0.0668929607426	-0.00159548230719	-0.0429883822874	0.0339875583265	0.0321901129617	0.0241047805023	-0.02046243805	-0.0136670589815	-0.0199936085053	0.00792646362206	-0.0248869617985	-0.00753126676311	0.0413703938693	-0.0266107605066	0.0224140411256	0.00405020372285	-0.0237219253861	0.00746554354954	-0.012654115673	-0.011283650199	-0.0126899895211	-0.00221024685046	-0.00680228801328	-6.84723915493e-05	0.017930749247	-0.0317889996158	0.00273853635815	0.0485466670146	0.00233147032561	-0.00869521989261	-0.000447056685469	-0.0167209348102	0.0006086102175	-0.00106857763912	0.00552558766877	0.0109596449264	0.00378957925803	-0.00706850194265	0.0049219415928	-0.0120317977564	-0.00715336838665	-0.00738009441734	-0.00585081118082	0.00913765999963	-0.00424888612049	0.00157017222495	-0.0186011900653	0.0077087647357	0.00744791063176	-0.00541642789102	0.005116555285	-0.000268562451496	0.0105425110582	-0.000861774881146	0.00172520518356	-0.0119998633503	-0.00599341350814	-0.00206748479718	0.00633613903189	-0.000819029416597	0.00621215945349	-0.00324124922946	0.00212741002369	-0.000140424706695	-0.00187383748725	4.94266401185e-09
USinfTw16.1	-0.526283406506	-0.242286389375	0.045674427906	-0.0392014454887	0.302806880746	-0.128578014454	0.00358888622455	-0.118323189898	-0.00300312254239	0.0537481656896	0.0966087594665	-0.0428028471758	-0.0136992318679	-0.0800944544915	0.0585908082504	0.000664208887175	0.0456704219387	0.0225910966899	-0.0259164061679	-0.045802749579	-0.0372694550705	0.00881763428243	0.0222972300809	0.00108729380233	-0.0621733286562	-0.0259172870007	0.0188537066191	0.0215292661399	0.0075847004739	0.01980179942	-0.00425766754436	-0.0270744471929	-0.0255071177004	-0.00174431650833	0.0274634409511	0.0180005963499	-0.0116405185301	0.0257643012311	0.0721540980602	-0.00844555114721	-0.0305592136856	-0.0195811728741	0.0579883995163	-0.0181096031679	-0.0643728518657	0.0200073243826	0.00344874274331	-0.000211227675043	0.00616092663233	0.0167406179271	-0.00777754576973	-0.0349003871379	0.00249716501214	-0.0405673189835	0.0401708689217	-0.0944926303187	0.00421779652961	0.00465408044635	-0.0228565356222	5.39414282269e-05	-0.0205763010505	-0.0054480546184	-0.00477224304368	-0.00653154389667	0.00483414542579	-0.0191751192209	0.0133398831309	-0.0191975932128	0.0283689405118	0.00464736536484	-0.00445644636544	0.0119784049881	-0.00532104641448	0.0105242452017	-0.00332613220374	-0.00699185873121	-0.0272955008369	-0.0140147884355	-0.00258268813833	-0.00294895919513	-0.0123682814199	0.0190115751549	-0.00486629416769	-0.00134449538127	0.00617070608266	-0.0141217504687	-0.00399410201384	0.000147675761608	-0.00507461508187	0.0155428860252	-0.00365414467397	0.0113137990364	0.00178883362402	-0.00235144508026	-0.011787139439	-0.00461097990321	2.59285469818e-06	-0.00177564297861	0.0213768446082	0.00724670442003	0.00353811052295	-0.00364850378547	-0.00437699536011	-0.00253006041871	0.00635523585594	-0.000873681347854	4.9426640118e-09
USinfTw20.1	0.109708371264	0.583080841623	0.0892259673948	0.204103789352	0.231426715808	0.136088597851	0.193541548391	0.0628105789416	-0.119052121287	0.0830845098911	-0.00351434012462	0.00659978126519	0.0241179786906	-0.00696842300407	-0.0730310300999	0.0861706899044	-0.00375223859962	0.0520846620009	0.0227560428609	0.00140895321511	-0.0114833510504	0.0220048655004	-0.131702739157	-0.0309789403903	0.0378592412919	0.0212899496622	0.017554045423	0.0183250488189	-0.0100034891127	0.0257812615116	0.00705324286786	-0.0639945967764	0.0219796237709	-0.0281328855726	0.0252864049659	0.0547233135975	-0.0912142146397	-0.0151842743688	0.0137863395556	-0.000394755447529	-0.00822391523425	0.0375611381792	-0.0050997997763	-0.0148804128901	-0.00229630242218	-0.0251628135535	0.0105678509056	0.0239300625759	0.0186114380323	0.0145212647059	-0.00966012324109	-0.00484422595542	-0.0460295068848	-0.0191655653446	-0.0232088367795	0.00882209531239	0.00490577520792	-0.0278622707392	-0.0233842040944	0.0134320447097	-0.026241553279	0.00570863135663	-0.0163472796826	-0.00817534609689	-0.0194699584043	0.0243425495604	-0.00197903107466	-0.00363704993403	-0.0141940375851	-0.0167057004754	0.0085016763144	0.00308641585168	-0.0219722928906	0.0187534497211	0.0173756716835	-0.00775359837567	-0.00852829585079	0.0117846660212	0.00164010887999	-0.000703320792343	-0.00828371423154	0.00297547416293	0.0054455712195	0.0190453072445	-0.0142629263038	-0.014054544961	0.0200880263421	-0.00350352105637	0.0256899980282	-0.0107185930243	-0.00178589576354	0.00723298589188	-0.00643069427865	0.00544161475271	-0.0151381522664	-0.00611548867922	0.0104950846041	0.00414345944851	-0.00742469967463	-0.00204058928796	-0.000918302445219	-0.00358052316721	-0.00644250032278	0.00304105279975	-0.00136187670074	-0.00196802423417	4.94266401185e-09
USinfTw20.2	0.168786915882	0.575276590523	0.100662313489	0.226477316365	0.200376348443	0.120942468884	0.118948343804	0.0246516503271	-0.00889942503495	0.137157512298	-0.0238761883033	0.0111685427113	0.0671709612742	-0.0094430217905	-0.0669892809655	0.0518588723526	0.0282555556658	0.0765776173188	-0.0270673459835	0.0230732427509	-0.0106275767012	-0.00429398442888	-0.0744659957924	0.010254185572	0.015357135425	0.0829139421902	0.0497856589258	0.0584348610923	-0.0551569339853	-0.0327557046391	-0.0284457336396	-0.0395557606284	0.0284242659335	0.0147422420539	-0.0135961991346	0.0659590179841	-0.0479718993877	0.039509230778	0.002052489524	0.0176298302327	-0.0164172111128	-0.017405412672	-0.00286870783204	0.0297359862402	0.0155526208341	0.0089835048607	-0.00222024518019	-0.0422083482927	-0.0188226478525	0.00138304280474	0.00635350033035	0.00304064172452	0.0305740975591	0.0254918876523	-0.0061813118228	-0.014710691566	0.00221472021159	0.0220323668868	0.0228633200289	0.0102430539302	0.0049893275246	-0.0183579324098	0.0275405791351	0.00201047720682	-0.0131528896894	-0.0171185255066	0.00877165923092	-0.00262915135981	0.0127522116907	-0.0102410128557	0.000451462295805	0.00160080796514	0.00993234868434	-0.0192895586671	-0.0203104358628	0.0146399774861	0.00785814089625	-0.00626368995929	-0.0106919227889	0.0153872140039	0.00781462451657	0.000180794198265	-0.0114204024151	-0.0060500260601	-0.000321611678974	0.0299892673807	-0.0257594152639	0.00781673834369	-0.0211158689939	0.01639012977	0.000310614079099	-0.00737420627001	0.00935893228342	-0.00423206313988	0.0143359214057	0.00826710511649	-0.0139706405447	-0.00768115283168	0.00970875903195	-0.00100998215958	-0.00209896066616	0.00972032482969	0.00385942875684	-0.00281317180719	0.00204189701534	0.00302519411723	4.94266401178e-09
USinfTw21.1	0.810394162992	-0.128397009373	0.254814389984	-0.079176990809	0.032143440275	0.112472563926	0.0368923954781	-0.147767896054	0.13152309784	0.0513924800446	-0.0428277978347	0.0461110795116	-0.0215453434161	0.0376483553349	-0.0287942501485	-0.0153715742932	-0.0358020147111	0.00891460194476	-0.0104193800412	0.0350041704952	-0.0106673055179	0.00115532938671	-0.00107078975761	-0.035615240072	-0.0299535949765	-0.0646283779165	-0.0535806089689	-0.0826206900554	0.057897855928	-0.0293509632085	0.0164364906917	-0.0229681057733	-0.0070059786714	0.0470192974964	0.00862075331207	0.00977078433816	-0.0116349898555	0.0248076213977	-0.0366171511019	0.00228461439464	-0.0272517804405	0.028185865447	0.0232825826683	-0.00428323809205	0.0102729568389	7.88914281381e-05	-0.037089364423	0.0326380715495	-0.056613127283	0.00189640371773	0.0290941739633	0.0157784430142	0.0152768853406	0.00185718765503	-0.00410524331115	-0.0169264476762	0.0222101232728	0.00252646192958	0.0121783719195	-0.0147256607883	0.00431019420093	0.00900693249403	-0.025345337839	-0.0482250197002	-0.0169170339336	0.00368303494024	0.0188043161151	-0.0156804894919	-0.0262140907104	-0.0169016195791	0.00198172046518	0.0276646482091	8.16136421152e-06	-0.0157356090447	0.0282706790961	0.000772330365535	0.0200953833254	-0.00128134766454	-0.00652106248845	-0.00736821248306	-0.0441950266238	0.0136563322014	-0.00771942956508	0.00618824375833	0.00278093922184	0.0107795072337	-0.0118877488292	0.0080994405155	0.00489861109968	0.00342645446438	0.0025119964124	-0.0168295777363	0.00958409265368	-0.00143220653329	0.00168842832944	0.000482255109146	-0.00511729551415	-0.0216340003356	-0.00387745908653	0.00864820069738	0.00723987167655	0.00633287755155	-0.00803667601412	0.000751389122538	-0.0032577979493	-0.00313480233802	4.94266401186e-09
USinfTw21.2	0.796394086966	-0.0449798016022	0.0924002429152	-0.0221355936635	0.00805617878516	0.0574484074606	0.127236090003	-0.341003580651	0.0725079597378	0.0210261581497	-0.106252982569	0.0287542171941	-0.140069270392	0.120692820097	-0.0165897055385	0.0447001287015	-0.0177872984474	-0.0292755208182	0.00871493011911	0.00123226765661	-0.0378854174336	-0.0117425330491	0.00443750098376	-0.0703255465677	0.146227162736	-0.051386030902	-0.0387347674295	-0.0118122341745	-0.0752379658262	0.0421682660906	0.00061271241344	0.00246275589555	-0.0440597634161	0.00194155194888	-0.000852864639234	-0.0519266779852	0.0112884088962	0.0104981778878	0.0351535646816	-0.0221120639258	-0.0424092339424	-0.0111088233359	0.017246458288	0.000818101608433	0.0419877398047	-0.0102556181585	-0.0499927606829	-0.0438685167965	-0.00381137786718	0.0372653990476	0.00912561739222	0.00262662461861	0.00898474957093	-0.0331017252877	-0.0183720008148	0.00962131821664	-0.013840729556	0.0305314439799	-0.00861294631057	0.0274024285852	-0.00769540146369	-0.0187705210863	-0.0190603595981	0.0539323763321	0.00314807894755	0.00429235328051	-0.00722824723518	0.00714774999162	0.0121695172038	0.00390489846635	0.0022471840235	-0.00985625424337	-5.46125975412e-05	0.0140919021216	-0.0142850412894	0.000803655179746	-0.0209140003409	-0.00118248279023	0.00694002428101	-0.005506747083	0.00453798150095	6.44033092533e-05	-0.00626082622666	0.0128569726781	-0.000329384023151	0.0181878033086	0.0151161989758	-0.0032176993362	-0.00370184152149	0.000938062796377	-0.00178676201854	0.00755625754715	-0.000324236706064	0.000188799158428	-0.00174771336785	0.00260340723557	-0.00236698669827	0.00267592978277	0.00312080551979	-0.00817338386253	-0.00521838020794	0.000609360729644	-0.000964511258303	-0.00448707491957	0.000342418810528	-0.000710298879864	4.94266401183e-09
USinfTw3.1	0.451770566233	-0.019408022475	-0.0408454784175	-0.128449838449	-0.0704373339041	-0.0329304641849	-0.107793680743	-0.0484865782308	0.0186952507748	-0.0335177094315	-0.112491153641	-0.0230308690583	-0.0670640559875	-0.0364342020141	0.0417556353529	-0.0622105758467	0.0202855208881	0.0554487572817	-0.088602523327	0.0308754688571	-0.0278132581911	0.0712863882991	0.000793024424627	-0.0504304011584	0.0311571030166	0.116987669515	-0.0530520109287	0.0234728918345	0.00658094243067	0.0188969253241	-0.030997281695	-0.00388064496109	-0.0154331348657	0.0203637626625	0.0205272206061	0.0557532019162	-0.0556464259129	0.032754285892	-0.0386967820789	-0.00170667428768	0.0172679396777	-0.00636474922882	-0.0236324271158	0.00923478577262	0.0350268356798	0.00789379882979	0.0433746840268	-0.0168097189866	-0.0234556195305	0.0191209770791	-0.0237970756018	-0.0342748148188	0.01094975875	-0.0338487524057	0.0473518949936	-0.00902452463374	0.0571213338786	-0.0159805840353	-0.0136927970096	-0.0363668643942	0.00836258387019	0.00577178327015	-0.0188071805337	0.0113325900447	-0.00360687176286	-0.00765717479666	-0.00310109956957	0.0250261277306	-0.0315586972875	0.00204721650658	0.00647872711005	-0.00928581207744	0.00518396691638	-0.00681875014435	-0.00458208094626	0.000834290380047	-0.0293642129415	0.0164678759844	-0.0249367947089	-0.0390913318255	-0.00238881884689	-0.0180306920918	-0.000686037249789	-0.0231112656599	0.000199690779016	-0.000911585024229	0.0211601450444	0.00523871636284	-0.0110161239636	-0.00142915639306	0.00803696769154	-0.000862584958747	-0.000267403760419	0.00107631614518	0.0114511705093	-0.0032110564853	-0.00133782992433	0.00590455032051	-0.00768592903738	0.00483135009183	0.00585689143727	-0.00383410775099	0.00443203977058	0.00247679264586	0.00360795314237	-0.00162183029608	4.94266401183e-09
USinfTw3.2	0.137039093704	-0.111453839804	-0.205961000881	-0.189400367544	-0.0630568178917	-0.0453094093371	-0.0560033997129	0.00235560417084	0.0146473155407	0.0260456260296	-0.11398669191	0.0703131923646	0.0183149279614	-0.0713849243982	0.00806329923928	0.0175031916011	0.113488998801	0.120042767582	0.0785360176932	0.0587858673205	-0.0882974063196	0.020477804782	0.0493543342472	0.0499032390173	-0.0201839013796	0.0513172250375	0.0214052344267	0.0344427867953	-0.00830287968222	-0.0548834045405	0.0604981663237	-0.0149035666063	0.0860201065273	-0.0224401857563	-0.0724611446095	0.0446819819606	0.0422748763251	0.0219656333558	-0.0141037303238	-0.0890254740052	-0.0309275706965	-0.00918095737801	0.0656444237445	0.00854666832689	0.040516145286	-0.00534460140124	-0.0407298711949	0.0142579819044	0.0271725277035	0.0188613621371	0.0400863213952	0.0386272658845	0.00654362101471	-0.0145590961142	-0.0145915008187	0.00487653723033	-0.00140919399898	-0.0279536337127	-0.0283610827591	-0.0236827940225	-0.0160165235654	-0.0170196320505	-0.0134636703375	0.00868052594339	-0.0150672590335	-0.00471486948763	-0.0210006533391	0.0102989158706	-0.00422246776107	-0.0130380245223	-0.0107722887054	-0.00448434320808	-0.00670803704502	-0.00712115384817	-0.0125836109836	0.0051620354622	0.0279842691037	0.0024176635887	0.00408666951369	0.00929212921435	-0.000344876424446	0.00570146409621	0.000730908824005	0.00016602314677	0.0046376347035	-0.0082918974148	0.00982054051106	0.000766856679055	-0.0055609914935	-0.00523362617721	0.00277619247167	0.0160380836581	-0.00558819082932	-0.00406600406334	-0.0137543211913	0.00365793496047	-0.00329674543219	-0.00423774284731	0.00467577998134	0.00149734533503	0.00445781515888	-0.00660233348873	0.00273596229952	-0.00240412311705	-0.00269238812629	-0.0012938543922	4.94266401185e-09
USinfTw4.1	0.74286974163	0.0150119014812	0.214357032356	0.013132063032	0.157721225502	0.051624649079	0.0461828337723	0.0484305887097	-0.0753379322608	-0.0693479910325	0.000424537368959	-0.0555715168972	0.00880213983378	-0.00246999345797	-0.0932869588867	0.142132052742	-0.00995284366744	-0.111966268671	-0.0204212632348	0.0407332096634	0.0194075654683	0.0827450155115	0.138225742251	0.0446826814274	-0.0138759080097	0.0378245853913	0.0409684202907	0.0363184932381	-0.0233123683977	-0.0361525674958	-0.0119162056717	-0.0326126129948	-0.00348979938282	0.0724595716213	0.00101228701434	-0.018636938465	0.0311396688277	-0.00669403374911	0.0119412989123	-0.0142713736578	-0.00672998349268	0.0278760529754	-0.0297810634748	-0.0131309387494	-0.0188301513549	0.0184511987474	-0.0317875348011	-0.00853214949567	0.00524716611239	0.0111642453344	-0.00667116022841	0.00656445786506	-0.00110025363665	-0.00258376014368	0.00816563582241	-0.0031466558471	0.021610497609	-0.0276909682101	0.0100558837223	0.000974369184272	0.00932921382046	0.00595219371029	-0.000348596244966	0.0176662480384	0.00314762993112	0.0156362830519	0.00213979934048	0.00622235726647	-0.00205010165229	0.016161385848	-0.00995886263653	0.000626677340213	0.0244616383856	-0.00387416941426	0.00625255696706	0.00343883162152	-0.0162066550098	0.00548684076463	-0.003645365796	-0.00797195382045	0.000351753247478	0.000441518264699	-0.00199948345361	-0.0105709584181	0.00302088115179	-0.00527247506025	0.014093302126	-0.0135166087956	0.00191795058915	-0.00670964905964	-0.0146089136161	0.012516393224	0.0257854440417	-0.0031850605017	0.00380832910947	0.00420275444725	0.0253847123908	-0.00679215197323	0.0118378240941	0.014523243484	-0.0006029350771	0.00381818350999	0.00174614286314	0.00273818754354	-0.0105332546148	0.00260702360999	4.94266401184e-09
